dam,date,precipitation_sum,temperature_2m_mean,temperature_2m_max,relative_humidity_2m_mean,et0_fao_evapotranspiration,source,n_points
La Mesa,2017-06-23,11.3,27.0,29.9,87.0,3.67,archive,
La Mesa,2017-06-24,0.8,28.4,32.3,83.0,4.64,archive,
La Mesa,2017-06-25,9.0,27.8,32.4,85.0,4.62,archive,
La Mesa,2017-06-26,8.8,27.8,32.2,86.0,4.65,archive,
La Mesa,2017-06-27,12.9,27.3,31.2,87.0,4.01,archive,
La Mesa,2017-06-28,29.8,26.3,29.7,91.0,3.54,archive,
La Mesa,2017-06-29,10.5,26.5,30.6,88.0,3.92,archive,
La Mesa,2017-06-30,4.5,27.4,31.4,85.0,4.24,archive,
La Mesa,2017-07-01,5.9,26.9,30.5,88.0,3.75,archive,
La Mesa,2017-07-02,29.7,26.7,31.3,89.0,3.83,archive,
La Mesa,2017-07-03,23.1,26.1,30.1,91.0,2.92,archive,
La Mesa,2017-07-04,14.4,26.2,29.7,90.0,2.83,archive,
La Mesa,2017-07-05,4.2,26.8,30.3,86.0,3.1,archive,
La Mesa,2017-07-06,0.8,27.8,31.8,82.0,4.46,archive,
La Mesa,2017-07-07,5.8,27.4,31.2,87.0,4.15,archive,
La Mesa,2017-07-08,4.8,26.6,31.0,89.0,2.8,archive,
La Mesa,2017-07-09,10.6,27.2,30.9,86.0,3.57,archive,
La Mesa,2017-07-10,9.6,26.6,30.4,88.0,3.53,archive,
La Mesa,2017-07-11,5.2,27.2,30.8,86.0,3.76,archive,
La Mesa,2017-07-12,10.7,26.1,29.8,92.0,2.11,archive,
La Mesa,2017-07-13,18.5,25.9,30.6,91.0,2.92,archive,
La Mesa,2017-07-14,8.2,26.0,29.4,90.0,2.13,archive,
La Mesa,2017-07-15,4.9,26.1,28.8,89.0,2.06,archive,
La Mesa,2017-07-16,14.6,25.8,29.2,91.0,2.24,archive,
La Mesa,2017-07-17,16.4,26.8,30.9,88.0,3.87,archive,
La Mesa,2017-07-18,5.2,27.2,31.0,86.0,3.45,archive,
La Mesa,2017-07-19,7.4,27.2,31.7,87.0,3.84,archive,
La Mesa,2017-07-20,4.2,26.0,27.7,90.0,1.7,archive,
La Mesa,2017-07-21,27.0,25.7,29.2,92.0,2.83,archive,
La Mesa,2017-07-22,18.1,26.4,29.6,89.0,3.73,archive,
La Mesa,2017-07-23,28.4,26.1,29.3,91.0,3.04,archive,
La Mesa,2017-07-24,32.1,25.7,28.4,91.0,2.67,archive,
La Mesa,2017-07-25,22.3,25.7,28.8,91.0,2.77,archive,
La Mesa,2017-07-26,34.9,25.3,27.1,94.0,1.49,archive,
La Mesa,2017-07-27,38.0,25.5,27.1,95.0,1.61,archive,
La Mesa,2017-07-28,43.2,25.9,27.5,93.0,2.27,archive,
La Mesa,2017-07-29,32.6,26.4,28.7,91.0,2.89,archive,
La Mesa,2017-07-30,18.5,26.7,29.0,90.0,3.2,archive,
La Mesa,2017-07-31,5.8,27.6,30.0,85.0,4.08,archive,
La Mesa,2017-08-01,18.4,27.2,30.4,88.0,3.89,archive,
La Mesa,2017-08-02,25.4,26.4,29.1,91.0,3.03,archive,
La Mesa,2017-08-03,42.5,26.1,28.3,93.0,2.67,archive,
La Mesa,2017-08-04,21.9,26.0,29.0,92.0,2.63,archive,
La Mesa,2017-08-05,13.8,26.4,28.5,89.0,2.97,archive,
La Mesa,2017-08-06,0.9,27.5,30.7,86.0,4.32,archive,
La Mesa,2017-08-07,2.6,27.3,29.9,90.0,4.14,archive,
La Mesa,2017-08-08,10.7,27.3,30.6,89.0,3.99,archive,
La Mesa,2017-08-09,3.9,27.3,30.6,87.0,4.33,archive,
La Mesa,2017-08-10,3.0,27.7,31.2,85.0,4.94,archive,
La Mesa,2017-08-11,8.7,27.8,31.8,85.0,4.67,archive,
La Mesa,2017-08-12,14.3,27.6,31.6,88.0,4.19,archive,
La Mesa,2017-08-13,5.2,26.9,30.2,90.0,3.17,archive,
La Mesa,2017-08-14,12.4,26.7,30.2,90.0,3.51,archive,
La Mesa,2017-08-15,2.3,27.5,31.9,86.0,4.58,archive,
La Mesa,2017-08-16,3.5,27.4,31.4,87.0,4.63,archive,
La Mesa,2017-08-17,2.1,28.0,32.7,85.0,4.52,archive,
La Mesa,2017-08-18,11.1,26.9,30.0,91.0,3.68,archive,
La Mesa,2017-08-19,34.2,26.3,29.6,92.0,3.09,archive,
La Mesa,2017-08-20,39.2,25.9,29.8,90.0,3.61,archive,
La Mesa,2017-08-21,24.2,25.7,27.9,92.0,2.44,archive,
La Mesa,2017-08-22,21.3,26.0,27.9,91.0,2.31,archive,
La Mesa,2017-08-23,31.2,26.1,29.4,91.0,2.82,archive,
La Mesa,2017-08-24,13.3,26.2,29.2,91.0,2.91,archive,
La Mesa,2017-08-25,38.0,24.6,25.7,95.0,0.87,archive,
La Mesa,2017-08-26,15.6,26.0,28.8,89.0,2.35,archive,
La Mesa,2017-08-27,0.4,27.1,31.7,83.0,4.58,archive,
La Mesa,2017-08-28,3.9,27.5,31.7,84.0,4.4,archive,
La Mesa,2017-08-29,12.0,26.3,30.2,89.0,3.05,archive,
La Mesa,2017-08-30,19.5,26.4,29.7,89.0,3.09,archive,
La Mesa,2017-08-31,29.5,26.1,27.5,90.0,2.78,archive,
La Mesa,2017-09-01,7.2,27.2,30.0,86.0,4.03,archive,
La Mesa,2017-09-02,5.0,27.4,30.3,85.0,4.24,archive,
La Mesa,2017-09-03,3.0,27.5,30.5,87.0,3.84,archive,
La Mesa,2017-09-04,4.7,27.0,30.4,89.0,3.42,archive,
La Mesa,2017-09-05,18.3,25.6,29.0,92.0,1.88,archive,
La Mesa,2017-09-06,1.1,27.0,30.9,86.0,4.78,archive,
La Mesa,2017-09-07,0.8,27.6,31.9,82.0,4.82,archive,
La Mesa,2017-09-08,2.0,28.1,31.6,85.0,4.35,archive,
La Mesa,2017-09-09,5.3,27.4,31.5,87.0,4.34,archive,
La Mesa,2017-09-10,2.7,27.8,32.2,86.0,4.16,archive,
La Mesa,2017-09-11,20.9,26.1,28.4,93.0,1.71,archive,
La Mesa,2017-09-12,109.4,25.3,26.6,96.0,0.76,archive,
La Mesa,2017-09-13,2.9,27.4,30.8,84.0,3.43,archive,
La Mesa,2017-09-14,12.3,27.3,31.2,85.0,4.1,archive,
La Mesa,2017-09-15,1.7,27.2,30.6,86.0,3.54,archive,
La Mesa,2017-09-16,5.4,27.4,31.1,85.0,4.16,archive,
La Mesa,2017-09-17,11.9,27.0,30.7,88.0,3.53,archive,
La Mesa,2017-09-18,9.7,26.8,30.6,89.0,3.1,archive,
La Mesa,2017-09-19,13.7,26.7,30.8,89.0,3.67,archive,
La Mesa,2017-09-20,24.1,26.2,29.8,91.0,2.73,archive,
La Mesa,2017-09-21,12.2,26.6,30.7,89.0,3.49,archive,
La Mesa,2017-09-22,27.8,26.1,29.7,93.0,3.01,archive,
La Mesa,2017-09-23,18.0,25.8,28.8,91.0,2.01,archive,
La Mesa,2017-09-24,0.0,27.3,32.6,82.0,4.9,archive,
La Mesa,2017-09-25,9.7,26.8,31.2,87.0,3.32,archive,
La Mesa,2017-09-26,29.4,25.6,28.3,94.0,1.93,archive,
La Mesa,2017-09-27,7.1,26.8,30.9,88.0,3.71,archive,
La Mesa,2017-09-28,9.8,26.5,30.4,89.0,3.01,archive,
La Mesa,2017-09-29,14.9,25.9,28.2,92.0,2.72,archive,
La Mesa,2017-09-30,35.2,26.3,30.2,91.0,2.55,archive,
La Mesa,2017-10-01,22.1,26.3,29.9,92.0,2.89,archive,
La Mesa,2017-10-02,19.8,26.4,30.0,90.0,3.19,archive,
La Mesa,2017-10-03,1.3,26.3,29.4,90.0,3.52,archive,
La Mesa,2017-10-04,4.6,27.0,31.3,86.0,3.66,archive,
La Mesa,2017-10-05,8.6,26.5,29.1,89.0,2.81,archive,
La Mesa,2017-10-06,8.3,26.6,30.3,88.0,3.66,archive,
La Mesa,2017-10-07,9.1,27.0,31.5,85.0,3.7,archive,
La Mesa,2017-10-08,83.5,25.6,27.4,95.0,1.15,archive,
La Mesa,2017-10-09,25.1,25.5,28.8,95.0,1.97,archive,
La Mesa,2017-10-10,30.5,25.6,29.8,92.0,2.54,archive,
La Mesa,2017-10-11,2.4,26.3,30.2,90.0,3.11,archive,
La Mesa,2017-10-12,18.6,26.3,29.6,92.0,2.32,archive,
La Mesa,2017-10-13,51.3,26.2,28.8,94.0,2.02,archive,
La Mesa,2017-10-14,59.8,25.9,27.9,95.0,1.29,archive,
La Mesa,2017-10-15,27.2,25.9,27.9,92.0,1.56,archive,
La Mesa,2017-10-16,19.0,26.5,30.0,88.0,3.16,archive,
La Mesa,2017-10-17,1.1,26.8,30.8,85.0,3.88,archive,
La Mesa,2017-10-18,1.3,27.4,31.4,83.0,3.9,archive,
La Mesa,2017-10-19,1.1,26.7,29.9,87.0,2.86,archive,
La Mesa,2017-10-20,1.2,27.3,30.3,86.0,4.0,archive,
La Mesa,2017-10-21,6.5,26.6,29.2,90.0,2.69,archive,
La Mesa,2017-10-22,4.6,26.9,30.5,86.0,3.67,archive,
La Mesa,2017-10-23,8.1,26.6,29.6,87.0,2.59,archive,
La Mesa,2017-10-24,0.2,26.6,30.0,80.0,3.92,archive,
La Mesa,2017-10-25,2.1,25.8,29.6,81.0,3.12,archive,
La Mesa,2017-10-26,2.0,26.1,28.6,85.0,2.87,archive,
La Mesa,2017-10-27,3.2,26.1,28.9,86.0,3.36,archive,
La Mesa,2017-10-28,2.7,26.3,29.8,87.0,3.3,archive,
La Mesa,2017-10-29,2.1,26.3,29.0,87.0,2.64,archive,
La Mesa,2017-10-30,4.1,26.5,29.9,82.0,3.37,archive,
La Mesa,2017-10-31,18.6,26.2,29.3,84.0,3.08,archive,
La Mesa,2017-11-01,50.5,24.9,26.4,95.0,0.94,archive,
La Mesa,2017-11-02,1.7,26.4,29.5,85.0,2.91,archive,
La Mesa,2017-11-03,2.5,26.5,30.4,85.0,3.46,archive,
La Mesa,2017-11-04,15.8,26.2,29.7,87.0,2.92,archive,
La Mesa,2017-11-05,9.5,26.2,30.1,91.0,2.17,archive,
La Mesa,2017-11-06,0.7,27.4,31.3,82.0,3.65,archive,
La Mesa,2017-11-07,0.2,27.3,31.2,81.0,4.0,archive,
La Mesa,2017-11-08,0.1,27.5,31.5,81.0,4.13,archive,
La Mesa,2017-11-09,59.6,25.2,27.1,91.0,1.16,archive,
La Mesa,2017-11-10,30.3,26.1,29.8,88.0,2.4,archive,
La Mesa,2017-11-11,21.1,26.3,29.5,89.0,2.98,archive,
La Mesa,2017-11-12,2.2,26.7,31.5,85.0,3.61,archive,
La Mesa,2017-11-13,1.2,26.6,30.9,86.0,2.97,archive,
La Mesa,2017-11-14,5.5,26.8,29.8,88.0,3.08,archive,
La Mesa,2017-11-15,0.5,26.9,31.7,84.0,3.72,archive,
La Mesa,2017-11-16,2.2,26.6,30.8,83.0,3.77,archive,
La Mesa,2017-11-17,10.9,26.4,30.0,88.0,2.59,archive,
La Mesa,2017-11-18,4.1,26.7,30.2,87.0,3.08,archive,
La Mesa,2017-11-19,15.0,27.0,31.1,87.0,2.97,archive,
La Mesa,2017-11-20,3.5,27.0,31.1,85.0,3.0,archive,
La Mesa,2017-11-21,0.7,26.8,30.8,83.0,3.4,archive,
La Mesa,2017-11-22,0.9,27.2,31.5,82.0,3.53,archive,
La Mesa,2017-11-23,0.0,27.0,31.1,79.0,3.96,archive,
La Mesa,2017-11-24,0.8,27.0,30.4,80.0,3.36,archive,
La Mesa,2017-11-25,0.1,27.2,30.8,79.0,3.73,archive,
La Mesa,2017-11-26,0.1,27.1,31.6,78.0,4.03,archive,
La Mesa,2017-11-27,0.3,27.1,31.0,80.0,3.98,archive,
La Mesa,2017-11-28,0.0,27.5,31.8,78.0,4.11,archive,
La Mesa,2017-11-29,1.0,27.3,31.2,77.0,3.8,archive,
La Mesa,2017-11-30,4.1,27.4,30.7,81.0,2.84,archive,
La Mesa,2017-12-01,4.6,27.1,31.6,84.0,3.15,archive,
La Mesa,2017-12-02,0.3,27.3,31.8,82.0,3.49,archive,
La Mesa,2017-12-03,0.5,27.5,31.8,81.0,3.38,archive,
La Mesa,2017-12-04,4.5,26.8,30.2,85.0,2.94,archive,
La Mesa,2017-12-05,2.7,26.5,29.6,79.0,3.17,archive,
La Mesa,2017-12-06,1.8,26.4,29.8,76.0,3.29,archive,
La Mesa,2017-12-07,7.5,26.4,29.9,85.0,2.27,archive,
La Mesa,2017-12-08,79.4,26.0,29.0,87.0,2.26,archive,
La Mesa,2017-12-09,0.1,26.4,29.8,79.0,2.8,archive,
La Mesa,2017-12-10,3.9,26.2,29.5,82.0,2.83,archive,
La Mesa,2017-12-11,7.1,26.1,29.4,84.0,2.01,archive,
La Mesa,2017-12-12,18.2,24.6,25.6,86.0,1.3,archive,
La Mesa,2017-12-13,0.1,25.7,28.9,80.0,2.75,archive,
La Mesa,2017-12-14,0.0,25.6,29.0,76.0,3.45,archive,
La Mesa,2017-12-15,0.0,24.1,27.6,72.0,3.5,archive,
La Mesa,2017-12-16,13.2,22.3,26.1,81.0,1.88,archive,
La Mesa,2017-12-17,14.1,23.8,26.3,79.0,2.47,archive,
La Mesa,2017-12-18,14.1,23.6,26.0,90.0,1.56,archive,
La Mesa,2017-12-19,16.5,25.0,29.1,89.0,1.91,archive,
La Mesa,2017-12-20,2.0,25.9,29.7,80.0,3.36,archive,
La Mesa,2017-12-21,6.5,25.2,27.6,79.0,3.2,archive,
La Mesa,2017-12-22,0.0,25.8,28.5,75.0,4.04,archive,
La Mesa,2017-12-23,0.4,26.6,29.8,77.0,3.41,archive,
La Mesa,2017-12-24,0.7,26.7,30.8,82.0,3.06,archive,
La Mesa,2017-12-25,0.0,26.8,30.7,79.0,3.78,archive,
La Mesa,2017-12-26,4.3,26.6,29.8,79.0,2.54,archive,
La Mesa,2017-12-27,5.7,26.0,29.6,82.0,2.34,archive,
La Mesa,2017-12-28,1.1,25.9,29.4,80.0,3.05,archive,
La Mesa,2017-12-29,0.6,25.1,29.5,79.0,3.29,archive,
La Mesa,2017-12-30,0.0,24.3,28.6,77.0,3.25,archive,
La Mesa,2017-12-31,0.4,24.2,28.6,79.0,3.46,archive,
La Mesa,2018-01-01,0.0,24.6,27.7,76.0,2.56,archive,
La Mesa,2018-01-02,0.1,25.3,28.5,73.0,3.91,archive,
La Mesa,2018-01-03,3.6,25.4,28.4,75.0,3.03,archive,
La Mesa,2018-01-04,1.3,25.9,30.1,80.0,3.28,archive,
La Mesa,2018-01-05,4.7,26.2,31.0,84.0,2.95,archive,
La Mesa,2018-01-06,0.0,26.0,31.4,81.0,3.66,archive,
La Mesa,2018-01-07,2.2,25.4,29.0,85.0,2.78,archive,
La Mesa,2018-01-08,2.1,25.9,30.4,86.0,2.61,archive,
La Mesa,2018-01-09,0.2,26.2,31.4,83.0,3.41,archive,
La Mesa,2018-01-10,0.3,25.9,29.1,82.0,3.29,archive,
La Mesa,2018-01-11,0.0,24.8,27.5,71.0,3.55,archive,
La Mesa,2018-01-12,1.9,23.3,25.7,73.0,2.97,archive,
La Mesa,2018-01-13,0.3,23.4,26.6,72.0,3.46,archive,
La Mesa,2018-01-14,0.4,23.7,27.7,74.0,2.39,archive,
La Mesa,2018-01-15,0.0,24.8,28.8,74.0,3.18,archive,
La Mesa,2018-01-16,0.1,25.1,27.9,80.0,1.98,archive,
La Mesa,2018-01-17,52.4,25.0,27.8,91.0,1.46,archive,
La Mesa,2018-01-18,0.5,26.2,30.4,84.0,2.96,archive,
La Mesa,2018-01-19,8.5,25.6,28.7,79.0,3.75,archive,
La Mesa,2018-01-20,0.0,25.5,29.8,75.0,4.17,archive,
La Mesa,2018-01-21,0.4,26.3,30.7,78.0,3.43,archive,
La Mesa,2018-01-22,4.0,25.3,29.3,87.0,2.72,archive,
La Mesa,2018-01-23,3.3,25.8,29.6,83.0,2.74,archive,
La Mesa,2018-01-24,24.9,25.0,27.8,88.0,1.64,archive,
La Mesa,2018-01-25,0.1,26.0,30.9,82.0,3.56,archive,
La Mesa,2018-01-26,7.0,25.9,30.6,83.0,2.66,archive,
La Mesa,2018-01-27,157.9,23.9,25.7,93.0,0.88,archive,
La Mesa,2018-01-28,1.4,24.3,27.5,85.0,1.62,archive,
La Mesa,2018-01-29,0.1,24.6,28.5,85.0,3.24,archive,
La Mesa,2018-01-30,0.0,25.0,29.3,81.0,3.83,archive,
La Mesa,2018-01-31,4.2,24.7,28.8,84.0,2.3,archive,
La Mesa,2018-02-01,0.5,25.0,29.3,84.0,3.49,archive,
La Mesa,2018-02-02,0.7,25.5,29.5,79.0,3.48,archive,
La Mesa,2018-02-03,0.1,24.5,27.9,78.0,3.14,archive,
La Mesa,2018-02-04,0.0,24.9,29.2,73.0,4.05,archive,
La Mesa,2018-02-05,0.2,24.8,28.5,74.0,3.1,archive,
La Mesa,2018-02-06,0.0,23.7,27.8,74.0,2.95,archive,
La Mesa,2018-02-07,4.5,23.1,26.9,85.0,2.68,archive,
La Mesa,2018-02-08,1.5,24.2,27.6,84.0,3.1,archive,
La Mesa,2018-02-09,0.1,24.9,28.7,83.0,3.62,archive,
La Mesa,2018-02-10,0.1,25.5,28.7,83.0,2.89,archive,
La Mesa,2018-02-11,1.5,26.1,30.4,83.0,2.75,archive,
La Mesa,2018-02-12,0.0,26.1,29.5,74.0,4.04,archive,
La Mesa,2018-02-13,0.1,25.2,28.7,71.0,4.04,archive,
La Mesa,2018-02-14,0.3,24.9,28.2,76.0,2.92,archive,
La Mesa,2018-02-15,0.3,26.6,31.5,78.0,3.32,archive,
La Mesa,2018-02-16,0.3,27.0,32.4,79.0,4.34,archive,
La Mesa,2018-02-17,0.0,27.1,33.0,73.0,4.63,archive,
La Mesa,2018-02-18,0.0,26.1,31.3,79.0,3.74,archive,
La Mesa,2018-02-19,0.0,26.0,32.3,73.0,5.13,archive,
La Mesa,2018-02-20,0.6,26.6,32.7,75.0,3.96,archive,
La Mesa,2018-02-21,0.1,27.7,32.6,72.0,4.05,archive,
La Mesa,2018-02-22,0.1,27.5,33.0,73.0,4.61,archive,
La Mesa,2018-02-23,0.2,26.0,32.1,74.0,4.59,archive,
La Mesa,2018-02-24,0.0,26.3,32.3,70.0,5.09,archive,
La Mesa,2018-02-25,3.7,26.6,31.4,73.0,3.73,archive,
La Mesa,2018-02-26,0.2,27.2,32.0,73.0,4.02,archive,
La Mesa,2018-02-27,5.1,27.0,31.3,74.0,3.65,archive,
La Mesa,2018-02-28,0.4,27.8,33.0,74.0,4.18,archive,
La Mesa,2018-03-01,1.2,27.6,32.4,76.0,4.1,archive,
La Mesa,2018-03-02,1.0,27.7,32.2,77.0,3.86,archive,
La Mesa,2018-03-03,0.8,27.7,32.4,75.0,4.33,archive,
La Mesa,2018-03-04,1.3,27.9,33.3,74.0,4.51,archive,
La Mesa,2018-03-05,0.0,27.2,34.1,71.0,5.6,archive,
La Mesa,2018-03-06,0.4,28.2,34.2,69.0,4.8,archive,
La Mesa,2018-03-07,1.2,27.6,32.5,73.0,4.47,archive,
La Mesa,2018-03-08,2.8,27.0,31.2,77.0,3.34,archive,
La Mesa,2018-03-09,5.7,26.5,30.4,76.0,3.5,archive,
La Mesa,2018-03-10,0.3,26.0,29.7,68.0,4.46,archive,
La Mesa,2018-03-11,0.0,25.5,30.0,63.0,5.67,archive,
La Mesa,2018-03-12,0.6,26.3,30.6,63.0,4.93,archive,
La Mesa,2018-03-13,0.4,26.2,30.5,68.0,3.47,archive,
La Mesa,2018-03-14,0.0,26.4,32.2,67.0,4.77,archive,
La Mesa,2018-03-15,0.0,27.2,33.8,66.0,4.89,archive,
La Mesa,2018-03-16,2.9,27.2,31.7,71.0,3.98,archive,
La Mesa,2018-03-17,0.2,27.3,32.4,74.0,4.46,archive,
La Mesa,2018-03-18,0.0,27.6,33.6,68.0,5.23,archive,
La Mesa,2018-03-19,0.1,27.7,33.9,70.0,5.03,archive,
La Mesa,2018-03-20,0.4,27.6,33.3,71.0,5.39,archive,
La Mesa,2018-03-21,0.8,27.6,32.4,70.0,4.53,archive,
La Mesa,2018-03-22,3.6,25.4,28.4,77.0,2.05,archive,
La Mesa,2018-03-23,0.0,26.2,30.5,62.0,5.53,archive,
La Mesa,2018-03-24,0.0,26.2,29.9,55.0,6.39,archive,
La Mesa,2018-03-25,0.0,25.9,31.0,57.0,5.51,archive,
La Mesa,2018-03-26,0.0,26.0,31.6,64.0,4.6,archive,
La Mesa,2018-03-27,0.5,26.3,31.0,67.0,4.32,archive,
La Mesa,2018-03-28,0.8,26.6,30.9,66.0,4.5,archive,
La Mesa,2018-03-29,1.1,27.1,30.8,68.0,4.14,archive,
La Mesa,2018-03-30,3.5,26.4,32.3,74.0,4.07,archive,
La Mesa,2018-03-31,0.2,26.4,29.5,68.0,3.59,archive,
La Mesa,2018-04-01,1.0,27.2,32.3,66.0,4.16,archive,
La Mesa,2018-04-02,2.9,26.7,31.7,74.0,3.18,archive,
La Mesa,2018-04-03,10.8,26.3,30.4,83.0,2.92,archive,
La Mesa,2018-04-04,3.3,26.8,29.9,78.0,3.08,archive,
La Mesa,2018-04-05,1.9,26.8,31.3,76.0,3.42,archive,
La Mesa,2018-04-06,0.3,27.5,32.8,69.0,4.98,archive,
La Mesa,2018-04-07,0.0,27.8,32.5,67.0,5.43,archive,
La Mesa,2018-04-08,0.6,27.3,31.6,67.0,4.87,archive,
La Mesa,2018-04-09,36.0,25.9,29.5,81.0,2.7,archive,
La Mesa,2018-04-10,9.0,27.6,32.6,79.0,4.16,archive,
La Mesa,2018-04-11,11.8,27.5,33.1,81.0,4.01,archive,
La Mesa,2018-04-12,0.2,28.8,34.6,74.0,5.13,archive,
La Mesa,2018-04-13,0.4,29.1,34.4,71.0,5.23,archive,
La Mesa,2018-04-14,0.6,29.2,34.7,70.0,5.3,archive,
La Mesa,2018-04-15,0.9,28.8,34.6,72.0,4.68,archive,
La Mesa,2018-04-16,0.3,28.8,34.9,70.0,4.87,archive,
La Mesa,2018-04-17,0.0,29.0,36.2,64.0,5.62,archive,
La Mesa,2018-04-18,0.3,28.4,33.7,66.0,4.69,archive,
La Mesa,2018-04-19,0.0,28.6,35.4,66.0,4.93,archive,
La Mesa,2018-04-20,0.0,29.1,34.9,63.0,4.45,archive,
La Mesa,2018-04-21,0.2,29.9,37.0,62.0,5.55,archive,
La Mesa,2018-04-22,8.4,29.6,33.8,68.0,4.38,archive,
La Mesa,2018-04-23,0.4,30.0,36.1,65.0,5.08,archive,
La Mesa,2018-04-24,7.4,29.4,35.6,68.0,4.47,archive,
La Mesa,2018-04-25,6.0,28.9,33.5,74.0,4.5,archive,
La Mesa,2018-04-26,9.2,28.7,33.4,72.0,4.41,archive,
La Mesa,2018-04-27,0.1,29.1,35.1,68.0,4.95,archive,
La Mesa,2018-04-28,0.1,29.7,35.6,66.0,5.11,archive,
La Mesa,2018-04-29,0.2,29.8,34.5,65.0,4.49,archive,
La Mesa,2018-04-30,0.0,30.0,35.9,63.0,4.91,archive,
La Mesa,2018-05-01,2.1,29.5,34.4,68.0,4.08,archive,
La Mesa,2018-05-02,0.0,30.9,37.6,62.0,5.88,archive,
La Mesa,2018-05-03,0.8,30.4,36.4,64.0,4.88,archive,
La Mesa,2018-05-04,0.0,30.9,36.9,61.0,5.96,archive,
La Mesa,2018-05-05,9.5,29.1,32.6,70.0,2.86,archive,
La Mesa,2018-05-06,0.5,30.4,35.1,63.0,4.41,archive,
La Mesa,2018-05-07,0.2,30.4,35.7,64.0,5.49,archive,
La Mesa,2018-05-08,1.6,29.4,35.3,71.0,4.59,archive,
La Mesa,2018-05-09,0.6,30.2,36.1,63.0,5.16,archive,
La Mesa,2018-05-10,0.4,30.0,34.9,63.0,4.79,archive,
La Mesa,2018-05-11,1.9,29.7,35.2,66.0,4.06,archive,
La Mesa,2018-05-12,13.9,29.0,33.9,73.0,4.17,archive,
La Mesa,2018-05-13,4.7,29.1,35.2,75.0,4.67,archive,
La Mesa,2018-05-14,3.2,29.5,34.5,74.0,4.51,archive,
La Mesa,2018-05-15,7.1,29.6,32.7,72.0,3.84,archive,
La Mesa,2018-05-16,2.0,30.0,34.9,71.0,4.37,archive,
La Mesa,2018-05-17,1.6,29.6,35.2,71.0,4.98,archive,
La Mesa,2018-05-18,0.9,29.7,34.8,69.0,4.76,archive,
La Mesa,2018-05-19,1.4,29.9,35.3,69.0,4.8,archive,
La Mesa,2018-05-20,2.8,29.3,33.6,72.0,4.05,archive,
La Mesa,2018-05-21,5.5,28.8,33.0,76.0,4.19,archive,
La Mesa,2018-05-22,11.4,28.2,33.6,81.0,4.41,archive,
La Mesa,2018-05-23,10.6,29.1,34.3,77.0,5.02,archive,
La Mesa,2018-05-24,1.0,29.5,34.2,75.0,4.43,archive,
La Mesa,2018-05-25,19.5,28.5,33.3,80.0,4.19,archive,
La Mesa,2018-05-26,8.8,28.7,34.3,81.0,4.71,archive,
La Mesa,2018-05-27,7.6,29.4,34.6,76.0,5.01,archive,
La Mesa,2018-05-28,4.7,29.4,34.8,75.0,4.63,archive,
La Mesa,2018-05-29,3.8,28.9,33.1,76.0,4.56,archive,
La Mesa,2018-05-30,6.0,29.1,34.2,76.0,4.14,archive,
La Mesa,2018-05-31,1.6,29.3,33.3,77.0,3.27,archive,
La Mesa,2018-06-01,12.0,28.9,33.9,79.0,4.19,archive,
La Mesa,2018-06-02,17.2,28.0,32.9,82.0,3.96,archive,
La Mesa,2018-06-03,6.7,27.5,30.5,84.0,4.13,archive,
La Mesa,2018-06-04,0.2,29.5,34.3,71.0,5.55,archive,
La Mesa,2018-06-05,8.4,28.8,32.7,80.0,4.24,archive,
La Mesa,2018-06-06,9.2,27.3,31.0,87.0,3.11,archive,
La Mesa,2018-06-07,19.2,25.9,27.7,95.0,1.41,archive,
La Mesa,2018-06-08,44.4,25.8,27.7,96.0,1.57,archive,
La Mesa,2018-06-09,68.0,25.4,26.1,96.0,0.73,archive,
La Mesa,2018-06-10,41.8,25.6,26.7,95.0,1.2,archive,
La Mesa,2018-06-11,63.6,25.7,27.0,95.0,1.39,archive,
La Mesa,2018-06-12,37.8,26.0,27.8,94.0,2.11,archive,
La Mesa,2018-06-13,31.7,26.0,27.5,94.0,1.8,archive,
La Mesa,2018-06-14,23.7,26.3,28.2,93.0,2.11,archive,
La Mesa,2018-06-15,11.7,26.8,29.1,90.0,3.26,archive,
La Mesa,2018-06-16,11.2,26.6,29.9,89.0,3.92,archive,
La Mesa,2018-06-17,9.9,26.5,28.6,90.0,3.02,archive,
La Mesa,2018-06-18,7.2,27.4,30.5,85.0,4.69,archive,
La Mesa,2018-06-19,0.9,27.7,30.8,84.0,4.7,archive,
La Mesa,2018-06-20,8.6,27.1,30.3,87.0,3.76,archive,
La Mesa,2018-06-21,10.5,26.2,29.3,91.0,3.46,archive,
La Mesa,2018-06-22,36.6,26.0,29.7,90.0,3.55,archive,
La Mesa,2018-06-23,9.9,26.3,30.9,88.0,4.47,archive,
La Mesa,2018-06-24,3.4,26.4,30.9,87.0,3.88,archive,
La Mesa,2018-06-25,25.6,25.9,29.1,92.0,2.68,archive,
La Mesa,2018-06-26,21.1,25.5,28.3,92.0,3.31,archive,
La Mesa,2018-06-27,14.8,25.6,29.2,92.0,2.81,archive,
La Mesa,2018-06-28,3.0,27.0,30.2,85.0,4.67,archive,
La Mesa,2018-06-29,5.3,26.9,30.1,87.0,4.19,archive,
La Mesa,2018-06-30,6.2,26.7,28.6,88.0,3.29,archive,
La Mesa,2018-07-01,9.2,26.6,30.0,90.0,3.4,archive,
La Mesa,2018-07-02,5.0,26.9,29.3,88.0,3.74,archive,
La Mesa,2018-07-03,8.0,26.8,29.2,89.0,3.58,archive,
