dam,obs_datetime,rwl_m,dev_24h_m,nhwl_m,dev_nhwl_m,rule_curve_m,dev_rule_curve_m,gates,gate_opening_m,inflow_cms,outflow_cms,scraped_at,source
Caliraya,2026-08-13T08:00,286.33,-0.24,,,,,,,,,2026-08-13T03:08:06,live
Caliraya,2026-08-14T08:00,286.38,0.05,,,,,,,,,2026-08-14T03:06:17,live
Ipo,2021-09-22T06:00,99.58,-0.03,101.0,-1.42,,,,,,,2021-09-23T21:36:42,wayback
Ipo,2021-09-23T06:00,99.55,-0.03,101.0,-1.45,,,,,,,2021-09-23T21:36:42,wayback
Ipo,2021-09-26T06:00,99.52,-0.01,101.0,-1.48,,,,,,,2021-09-27T12:46:44,wayback
Ipo,2021-09-27T06:00,99.51,-0.01,101.0,-1.49,,,,,,,2021-09-27T12:46:44,wayback
Ipo,2021-10-22T06:00,99.49,0.05,101.0,-1.51,,,,,,,2021-10-23T10:54:56,wayback
Ipo,2021-10-23T06:00,99.54,0.05,101.0,-1.46,,,,,,,2021-10-23T10:54:56,wayback
Ipo,2021-10-24T06:00,99.56,0.02,101.0,-1.44,,,,,,,2021-10-24T12:36:31,wayback
Ipo,2021-11-01T06:00,99.69,-0.08,101.0,-1.31,,,,,,,2021-11-02T13:56:17,wayback
Ipo,2021-11-02T06:00,99.61,-0.08,101.0,-1.39,,,,,,,2021-11-02T13:56:17,wayback
Ipo,2021-11-16T06:00,98.78,0.0,101.0,-2.22,,,,,,,2021-11-17T10:54:47,wayback
Ipo,2021-11-17T06:00,98.78,0.0,101.0,-2.22,,,,,,,2021-11-17T10:54:47,wayback
Ipo,2021-12-21T06:00,98.92,-0.03,101.0,-2.08,,,,,,,2021-12-22T18:20:32,wayback
Ipo,2021-12-22T06:00,98.89,-0.03,101.0,-2.11,,,,,,,2021-12-22T18:20:32,wayback
Ipo,2021-12-28T06:00,98.87,-0.04,101.0,-2.13,,,,,,,2021-12-29T04:37:48,wayback
Ipo,2021-12-29T06:00,98.83,-0.04,101.0,-2.17,,,,,,,2021-12-29T04:37:48,wayback
Ipo,2022-01-09T06:00,98.71,0.01,101.0,-2.29,,,,,,,2022-01-10T01:34:09,wayback
Ipo,2022-01-10T06:00,98.72,0.01,101.0,-2.28,,,,,,,2022-01-10T01:34:09,wayback
Ipo,2022-01-18T06:00,98.67,0.0,101.0,-2.33,,,,,,,2022-01-19T10:01:15,wayback
Ipo,2022-01-19T06:00,98.67,0.0,101.0,-2.33,,,,,,,2022-01-19T10:01:15,wayback
Ipo,2022-04-21T06:00,99.96,0.07,101.0,-1.04,,,,,,,2022-04-22T02:51:37,wayback
Ipo,2022-04-22T06:00,100.03,0.07,101.0,-0.97,,,,,,,2022-04-22T02:51:37,wayback
Ipo,2022-06-14T06:00,100.4,-0.07,101.0,-0.6,,,,,,,2022-06-15T08:27:45,wayback
Ipo,2022-06-15T06:00,100.33,-0.07,101.0,-0.67,,,,,,,2022-06-15T08:27:45,wayback
Ipo,2022-06-18T06:00,100.12,0.45,101.0,-0.98,,,,,,,2022-06-19T01:08:25,wayback
Ipo,2022-06-19T06:00,100.57,0.45,101.0,-0.43,,,,,,,2022-06-19T01:08:25,wayback
Ipo,2022-06-26T06:00,99.9,-0.09,101.0,-1.1,,,,,,,2022-06-26T23:01:12,wayback
Ipo,2022-06-27T06:00,99.81,-0.09,101.0,-1.19,,,,,,,2022-06-26T23:01:12,wayback
Ipo,2022-07-01T06:00,99.74,-0.3,101.1,-1.26,,,,,,,2022-07-02T03:50:05,wayback
Ipo,2022-07-02T06:00,99.44,-0.3,101.1,-1.66,,,,,,,2022-07-02T03:50:05,wayback
Ipo,2022-07-04T06:00,99.3,-0.01,101.0,-1.7,,,,,,,2022-07-05T08:47:35,wayback
Ipo,2022-07-05T06:00,99.29,-0.01,101.0,-1.71,,,,,,,2022-07-05T08:47:35,wayback
Ipo,2022-07-16T06:00,99.91,0.16,101.0,-1.19,,,,,,,2022-07-17T00:05:54,wayback
Ipo,2022-07-17T06:00,100.07,0.16,101.0,-0.93,,,,,,,2022-07-17T00:05:54,wayback
Ipo,2022-08-01T06:00,100.14,0.53,101.0,-0.86,,,,,,,2022-08-02T22:15:14,wayback
Ipo,2022-08-02T06:00,100.67,0.53,101.0,-0.33,,,,,,,2022-08-02T22:15:14,wayback
Ipo,2022-08-03T06:00,100.64,0.04,101.0,-0.36,,,,,,,2022-08-04T20:24:09,wayback
Ipo,2022-08-04T06:00,100.68,0.04,101.0,-0.32,,,,,,,2022-08-04T20:24:09,wayback
Ipo,2022-08-05T06:00,100.67,-0.01,101.0,-0.33,,,,,,,2022-08-05T04:38:05,wayback
Ipo,2022-08-06T06:00,101.04,0.37,101.1,-0.06,,,,,,,2022-08-06T08:47:14,wayback
Ipo,2022-08-07T06:00,100.84,0.02,101.0,-0.16,,,,,,,2022-08-08T10:40:56,wayback
Ipo,2022-08-08T06:00,100.86,0.02,101.0,-0.14,,,,,,,2022-08-08T10:40:56,wayback
Ipo,2022-09-23T06:00,100.61,0.43,101.0,-0.39,,,,,,,2022-09-24T09:51:55,wayback
Ipo,2022-09-24T06:00,101.04,0.43,101.0,0.04,,,,,,,2022-09-24T09:51:55,wayback
Ipo,2022-10-15T06:00,99.2,-0.01,101.0,-1.8,,,,,,,2022-10-16T04:09:18,wayback
Ipo,2022-10-16T06:00,99.19,-0.01,101.0,-1.81,,,,,,,2022-10-16T04:09:18,wayback
Ipo,2022-10-28T06:00,99.81,0.09,101.0,-1.19,,,,,,,2022-10-29T04:08:50,wayback
Ipo,2022-10-29T06:00,99.9,0.09,101.0,-1.1,,,,,,,2022-10-29T04:08:50,wayback
Ipo,2022-11-29T06:00,99.91,0.0,101.0,-1.09,,,,,,,2022-11-30T16:24:55,wayback
Ipo,2022-11-30T06:00,99.91,0.0,101.0,-1.09,,,,,,,2022-11-30T16:24:55,wayback
Ipo,2022-12-01T06:00,99.93,-0.08,101.0,-1.07,,,,,,,2022-12-02T11:16:57,wayback
Ipo,2022-12-02T06:00,99.85,-0.08,101.0,-1.15,,,,,,,2022-12-02T11:16:57,wayback
Ipo,2022-12-10T06:00,99.81,-0.06,101.0,-1.29,,,,,,,2022-12-11T18:30:01,wayback
Ipo,2022-12-11T06:00,99.75,-0.06,101.0,-1.25,,,,,,,2022-12-11T18:30:01,wayback
Ipo,2023-03-28T06:00,98.73,0.0,101.0,-2.27,,,,,,,2023-03-28T23:37:33,wayback
Ipo,2023-03-29T06:00,98.73,0.0,101.0,-2.27,,,,,,,2023-03-28T23:37:33,wayback
Ipo,2023-04-13T06:00,98.71,0.39,101.1,-2.29,,,,,,,2023-04-14T02:12:40,wayback
Ipo,2023-04-14T06:00,99.1,0.39,101.1,-2.0,,,,,,,2023-04-14T02:12:40,wayback
Ipo,2023-07-26T06:00,99.5,1.05,101.0,-1.5,,,,,,,2023-07-27T08:11:31,wayback
Ipo,2023-07-27T06:00,100.55,1.05,101.0,-0.45,,,,,,,2023-07-27T08:11:31,wayback
Ipo,2023-09-30T06:00,100.73,0.23,101.0,-0.27,,,,,,,2023-10-02T00:34:48,wayback
Ipo,2023-10-01T06:00,100.96,0.23,101.0,-0.04,,,,,,,2023-10-02T00:34:48,wayback
Ipo,2023-11-27T06:00,101.03,-0.06,101.0,0.03,,,,,,,2023-11-28T03:16:48,wayback
Ipo,2023-11-28T06:00,100.97,-0.06,101.0,-0.03,,,,,,,2023-11-28T03:16:48,wayback
Ipo,2024-01-25T06:00,98.02,0.21,101.0,-2.98,,,,,,,2024-01-26T14:31:58,wayback
Ipo,2024-01-26T06:00,98.23,0.21,101.0,-2.77,,,,,,,2024-01-26T14:31:58,wayback
Ipo,2024-04-03T06:00,99.94,-0.04,101.0,-1.06,,,,,,,2024-04-04T04:56:23,wayback
Ipo,2024-04-04T06:00,99.9,-0.04,101.0,-1.1,,,,,,,2024-04-04T04:56:23,wayback
Ipo,2024-04-16T06:00,99.8,-0.02,101.0,-1.2,,,,,,,2024-04-17T14:38:17,wayback
Ipo,2024-04-17T06:00,99.78,-0.02,101.0,-1.22,,,,,,,2024-04-17T14:38:17,wayback
Ipo,2024-04-29T08:00,99.87,0.0,101.0,-1.13,,,,,,,2024-04-30T16:37:36,wayback
Ipo,2024-04-30T08:00,99.87,0.0,101.0,-1.13,,,,,,,2024-04-30T16:37:36,wayback
Ipo,2024-05-02T08:00,99.88,0.0,101.0,-1.12,,,,,,,2024-05-03T14:04:21,wayback
Ipo,2024-05-03T08:00,99.88,0.0,101.0,-1.12,,,,,,,2024-05-03T14:04:21,wayback
Ipo,2024-05-21T08:00,99.61,0.03,101.1,-1.49,,,,,,,2024-05-22T22:03:22,wayback
Ipo,2024-05-22T08:00,99.64,0.03,101.1,-1.46,,,,,,,2024-05-22T22:03:22,wayback
Ipo,2024-08-03T08:00,100.37,-0.02,101.0,-0.73,,,,,,,2024-08-04T13:50:34,wayback
Ipo,2024-08-04T08:00,100.35,-0.02,101.0,-0.65,,,,,,,2024-08-04T13:50:34,wayback
Ipo,2024-08-23T08:00,100.32,0.02,101.1,-0.78,,,,,,,2024-08-24T19:16:01,wayback
Ipo,2024-08-24T08:00,100.34,0.02,101.1,-0.76,,,,,,,2024-08-24T19:16:01,wayback
Ipo,2024-09-11T08:00,100.71,-0.27,101.1,-0.39,,,,,,,2024-09-12T17:45:54,wayback
Ipo,2024-09-12T20:00,100.44,-0.27,101.1,-0.66,,,,,,,2024-09-12T17:45:54,wayback
Ipo,2024-10-04T08:00,100.84,0.0,101.1,-0.26,,,,,,,2024-10-05T03:55:59,wayback
Ipo,2024-10-05T08:00,100.84,0.0,101.1,-0.26,,,,,,,2024-10-05T03:55:59,wayback
Ipo,2024-10-06T08:00,100.85,0.01,101.1,-0.25,,,,,,,2024-10-06T18:48:56,wayback
Ipo,2024-11-16T08:00,100.16,-0.14,101.1,-0.94,,,,,,,2024-11-17T17:28:25,wayback
Ipo,2024-11-17T08:00,100.02,-0.14,101.1,-1.08,,,,,,,2024-11-17T17:28:25,wayback
Ipo,2024-11-22T08:00,100.7,-0.19,101.1,-0.4,,,,,,,2024-11-23T23:44:53,wayback
Ipo,2024-11-23T08:00,100.51,-0.19,101.1,-0.59,,,,,,,2024-11-23T23:44:53,wayback
Ipo,2024-11-26T08:00,101.0,-0.47,101.1,-0.1,,,,,,,2024-11-27T03:09:17,wayback
Ipo,2024-11-27T08:00,100.53,-0.47,101.1,-0.57,,,,,,,2024-11-27T03:09:17,wayback
Ipo,2024-12-03T08:00,100.6,-0.07,101.1,-0.5,,,,,,,2024-12-04T20:10:19,wayback
Ipo,2024-12-04T08:00,100.53,-0.07,101.1,-0.57,,,,,,,2024-12-04T20:10:19,wayback
Ipo,2024-12-08T08:00,100.17,0.2,101.1,-0.93,,,,,,,2024-12-09T09:51:51,wayback
Ipo,2024-12-09T08:00,100.37,0.2,101.1,-0.73,,,,,,,2024-12-09T09:51:51,wayback
Ipo,2024-12-16T08:00,100.32,-0.21,101.1,-0.78,,,,,,,2024-12-17T05:30:59,wayback
Ipo,2024-12-17T08:00,100.11,-0.21,101.1,-0.99,,,,,,,2024-12-17T05:30:59,wayback
Ipo,2025-02-09T08:00,99.73,0.22,101.1,-1.37,,,,,,,2025-02-10T12:40:25,wayback
Ipo,2025-02-10T08:00,99.95,0.22,101.1,-1.15,,,,,,,2025-02-10T12:40:25,wayback
Ipo,2025-02-16T08:00,100.65,-0.14,101.1,-0.45,,,,,,,2025-02-17T06:44:06,wayback
Ipo,2025-02-17T08:00,100.51,-0.14,101.1,-0.59,,,,,,,2025-02-17T06:44:06,wayback
Ipo,2025-03-06T08:00,100.37,0.2,101.1,-0.73,,,,,,,2025-03-07T19:36:55,wayback
Ipo,2025-03-07T08:00,100.57,0.2,101.1,-0.53,,,,,,,2025-03-07T19:36:55,wayback
Ipo,2025-04-15T08:00,100.86,-0.09,101.1,-0.24,,,,,,,2025-04-16T02:03:07,wayback
Ipo,2025-04-16T08:00,100.77,-0.09,101.1,-0.33,,,,,,,2025-04-16T02:03:07,wayback
Ipo,2025-05-03T08:00,100.82,-0.05,101.1,-0.28,,,,,,,2025-05-04T15:19:46,wayback
Ipo,2025-05-04T08:00,100.77,-0.05,101.1,-0.33,,,,,,,2025-05-04T15:19:46,wayback
Ipo,2025-05-05T08:00,100.6,0.2,101.1,-0.5,,,,,,,2025-05-06T06:04:07,wayback
Ipo,2025-05-06T08:00,100.8,0.2,101.1,-0.3,,,,,,,2025-05-06T06:04:07,wayback
Ipo,2025-05-25T08:00,100.16,-0.08,101.1,-0.94,,,,,,,2025-05-26T17:20:45,wayback
Ipo,2025-05-26T08:00,100.08,-0.08,101.1,-1.02,,,,,,,2025-05-26T17:20:45,wayback
Ipo,2025-06-06T08:00,100.14,0.15,101.1,-0.96,,,,,,,2025-06-07T10:31:20,wayback
Ipo,2025-06-07T08:00,100.29,0.15,101.1,-0.81,,,,,,,2025-06-07T10:31:20,wayback
Ipo,2025-06-24T08:00,100.15,0.27,101.1,-0.95,,,,,,,2025-06-25T04:11:08,wayback
Ipo,2025-06-25T08:00,100.42,0.27,101.1,-0.68,,,,,,,2025-06-25T04:11:08,wayback
Ipo,2025-07-19T08:00,100.42,0.08,101.1,-0.68,,,,,,,2025-07-20T16:58:33,wayback
Ipo,2025-07-20T08:00,100.5,0.08,101.1,-0.6,,,1.0,1.0,,112.5,2025-07-20T16:58:33,wayback
Ipo,2025-07-21T08:00,100.54,-0.26,101.1,-0.56,,,1.0,0.5,,65.7,2025-07-22T14:57:07,wayback
Ipo,2025-07-22T08:00,100.28,-0.26,101.1,-0.82,,,1.0,0.8,,92.9,2025-07-22T14:57:07,wayback
Ipo,2025-08-23T08:00,100.86,-0.11,101.1,-0.24,,,,,,,2025-08-24T03:56:02,wayback
Ipo,2025-08-24T08:00,100.75,-0.11,101.1,-0.35,,,,,,,2025-08-24T03:56:02,wayback
Ipo,2025-09-07T08:00,100.56,0.27,101.1,-0.54,,,,,,,2025-09-09T00:27:09,wayback
Ipo,2025-09-08T08:00,100.83,0.27,101.1,-0.27,,,,,,,2025-09-09T00:27:09,wayback
Ipo,2025-09-21T08:00,100.67,0.36,101.1,-0.43,,,,,,,2025-09-22T07:42:12,wayback
Ipo,2025-09-22T08:00,101.03,0.36,101.1,-0.07,,,,,,,2025-09-22T07:42:12,wayback
Ipo,2025-09-23T08:00,100.94,-0.09,101.1,-0.16,,,1.0,0.3,,60.2,2025-09-23T16:12:03,wayback
Ipo,2025-10-12T08:00,100.81,-0.06,101.1,-0.29,,,,,,,2025-10-13T08:30:27,wayback
Ipo,2025-10-13T08:00,100.75,-0.06,101.1,-0.35,,,,,,,2025-10-13T08:30:27,wayback
Ipo,2025-10-26T08:00,100.66,0.09,101.1,-0.44,,,,,,,2025-10-27T21:34:39,wayback
Ipo,2025-10-27T08:00,100.75,0.09,101.1,-0.35,,,,,,,2025-10-27T21:34:39,wayback
Ipo,2025-11-02T08:00,100.67,0.17,101.1,-0.43,,,,,,,2025-11-03T00:50:13,wayback
Ipo,2025-11-03T08:00,100.84,0.17,101.1,-0.26,,,,,,,2025-11-03T00:50:13,wayback
Ipo,2025-11-04T08:00,100.9,0.06,101.1,-0.2,,,,,,,2025-11-04T21:05:14,wayback
Ipo,2025-11-10T08:00,100.95,-0.33,101.1,-0.15,,,3.0,3.5,,497.5,2025-11-12T00:00:32,wayback
Ipo,2025-11-11T08:00,100.62,-0.33,101.1,-0.48,,,3.0,3.0,,417.0,2025-11-12T00:00:32,wayback
Ipo,2025-12-08T08:00,100.56,-0.51,101.1,-0.54,,,,,,,2025-12-09T13:06:46,wayback
Ipo,2025-12-09T08:00,100.05,-0.51,101.1,-1.05,,,,,,,2025-12-09T13:06:46,wayback
Ipo,2025-12-12T08:00,100.85,0.01,101.1,-0.25,,,,,,,2025-12-13T07:48:46,wayback
Ipo,2025-12-13T08:00,100.86,0.01,101.1,-0.24,,,,,,,2025-12-13T07:48:46,wayback
Ipo,2025-12-28T08:00,100.86,0.06,101.1,-0.24,,,1.0,0.3,,48.2,2025-12-29T23:18:31,wayback
Ipo,2025-12-29T08:00,100.92,0.06,101.1,-0.18,,,1.0,0.3,,48.2,2025-12-29T23:18:31,wayback
Ipo,2026-01-22T08:00,100.77,0.1,101.1,-0.33,,,,,,,2026-01-23T20:25:02,wayback
Ipo,2026-01-23T08:00,100.87,0.1,101.1,-0.23,,,,,,,2026-01-23T20:25:02,wayback
Ipo,2026-02-05T08:00,100.81,-0.03,101.1,-0.29,,,,,,,2026-02-06T12:00:54,wayback
Ipo,2026-02-06T08:00,100.78,-0.03,101.1,-0.32,,,,,,,2026-02-06T12:00:54,wayback
Ipo,2026-02-11T08:00,100.84,-0.01,101.1,-0.26,,,,,,,2026-02-12T00:40:01,wayback
Ipo,2026-02-12T08:00,100.83,-0.01,101.1,-0.27,,,,,,,2026-02-12T00:40:01,wayback
Ipo,2026-02-21T08:00,100.54,-0.24,101.1,-0.56,,,,,,,2026-02-22T13:27:52,wayback
Ipo,2026-02-22T08:00,100.3,-0.24,101.1,-0.8,,,,,,,2026-02-22T13:27:52,wayback
Ipo,2026-02-23T08:00,100.46,0.14,101.1,-0.64,,,,,,,2026-02-24T12:35:24,wayback
Ipo,2026-02-24T08:00,100.6,0.14,101.1,-0.5,,,,,,,2026-02-24T12:35:24,wayback
Ipo,2026-04-11T08:00,100.76,-0.43,101.1,-0.34,,,,,,,2026-04-12T05:29:07,wayback
Ipo,2026-04-12T08:00,100.33,-0.43,101.1,-0.77,,,,,,,2026-04-12T05:29:07,wayback
Ipo,2026-04-21T08:00,100.53,0.1,101.1,-0.57,,,,,,,2026-04-22T05:05:41,wayback
Ipo,2026-04-22T08:00,100.63,0.1,101.1,-0.47,,,,,,,2026-04-22T05:05:41,wayback
Ipo,2026-05-05T08:00,100.49,-0.38,101.1,-0.61,,,,,,,2026-05-06T05:06:33,wayback
Ipo,2026-05-06T08:00,100.11,-0.38,101.1,-0.99,,,,,,,2026-05-06T05:06:33,wayback
Ipo,2026-05-23T08:00,100.24,-0.06,101.1,-0.86,,,,,,,2026-05-24T07:14:32,wayback
Ipo,2026-05-24T08:00,100.18,-0.06,101.1,-0.92,,,,,,,2026-05-24T07:14:32,wayback
Ipo,2026-05-26T08:00,100.42,0.06,101.1,-0.68,,,,,,,2026-05-27T15:50:34,wayback
Ipo,2026-05-27T08:00,100.48,0.06,101.1,-0.62,,,,,,,2026-05-27T15:50:34,wayback
Ipo,2026-06-29T08:00,100.18,0.07,101.1,-0.92,,,,,,,2026-06-30T16:47:24,wayback
Ipo,2026-06-30T08:00,100.25,0.07,101.1,-0.85,,,,,,,2026-06-30T16:47:24,wayback
Ipo,2026-07-27T08:00,99.79,-0.19,101.1,-1.31,,,,,,,2026-07-28T09:06:38,wayback
Ipo,2026-07-28T08:00,99.6,-0.19,101.1,-1.5,,,,,,,2026-07-28T09:06:38,wayback
Ipo,2026-08-06T08:00,100.06,0.27,101.1,-1.04,,,,,,,2026-08-07T13:44:27,live
Ipo,2026-08-07T08:00,100.33,0.27,101.1,-0.77,,,,,,,2026-08-07T13:44:27,live
Ipo,2026-08-08T08:00,100.28,1.5,101.1,-0.82,,,,,,,2026-08-09T16:37:07,live
Ipo,2026-08-09T08:00,101.78,1.5,101.1,0.68,,,,,,,2026-08-09T16:37:07,live
Ipo,2026-08-10T08:00,100.59,-1.19,101.1,-0.51,,,1.0,0.3,,59.3,2026-08-10T15:39:46,live
Ipo,2026-08-11T08:00,100.63,0.04,101.1,-0.47,,,1.0,0.15,,39.4,2026-08-11T02:35:10,live
Ipo,2026-08-12T08:00,100.74,0.11,101.1,-0.36,,,,,,,2026-08-12T03:04:55,live
Ipo,2026-08-13T08:00,100.93,0.19,101.1,-0.17,,,,,,,2026-08-13T03:08:06,live
Ipo,2026-08-14T08:00,100.7,-0.23,101.1,-0.4,,,,,,,2026-08-14T03:06:17,live
La Mesa,2021-09-22T06:00,78.35,0.08,80.15,-1.8,,,,,,,2021-09-23T21:36:42,wayback
La Mesa,2021-09-23T06:00,78.43,0.08,80.15,-1.72,,,,,,,2021-09-23T21:36:42,wayback
La Mesa,2021-09-26T06:00,78.76,0.08,80.15,-1.39,,,,,,,2021-09-27T12:46:44,wayback
La Mesa,2021-09-27T06:00,78.84,0.08,80.15,-1.31,,,,,,,2021-09-27T12:46:44,wayback
La Mesa,2021-10-22T06:00,79.16,-0.02,80.15,-0.99,,,,,,,2021-10-23T10:54:56,wayback
La Mesa,2021-10-23T06:00,79.14,-0.02,80.15,-1.01,,,,,,,2021-10-23T10:54:56,wayback
La Mesa,2021-10-24T06:00,79.13,-0.01,80.15,-1.02,,,,,,,2021-10-24T12:36:31,wayback
La Mesa,2021-11-01T06:00,79.09,0.01,80.15,-1.06,,,,,,,2021-11-02T13:56:17,wayback
La Mesa,2021-11-02T06:00,79.1,0.01,80.15,-1.05,,,,,,,2021-11-02T13:56:17,wayback
La Mesa,2021-11-16T06:00,79.17,0.0,80.15,-0.98,,,,,,,2021-11-17T10:54:47,wayback
La Mesa,2021-11-17T06:00,79.17,0.0,80.15,-0.98,,,,,,,2021-11-17T10:54:47,wayback
La Mesa,2021-12-21T06:00,79.12,0.02,80.15,-1.03,,,,,,,2021-12-22T18:20:32,wayback
La Mesa,2021-12-22T06:00,79.14,0.02,80.15,-1.01,,,,,,,2021-12-22T18:20:32,wayback
La Mesa,2021-12-28T06:00,79.34,0.02,80.15,-0.81,,,,,,,2021-12-29T04:37:48,wayback
La Mesa,2021-12-29T06:00,79.36,0.02,80.15,-0.79,,,,,,,2021-12-29T04:37:48,wayback
La Mesa,2022-01-09T06:00,79.25,-0.01,80.15,-0.9,,,,,,,2022-01-10T01:34:09,wayback
La Mesa,2022-01-10T06:00,79.24,-0.01,80.15,-0.91,,,,,,,2022-01-10T01:34:09,wayback
La Mesa,2022-01-18T06:00,79.17,-0.01,80.15,-0.98,,,,,,,2022-01-19T10:01:15,wayback
La Mesa,2022-01-19T06:00,79.16,-0.01,80.15,-0.99,,,,,,,2022-01-19T10:01:15,wayback
La Mesa,2022-04-21T06:00,78.79,0.05,80.15,-1.36,,,,,,,2022-04-22T02:51:37,wayback
La Mesa,2022-04-22T06:00,78.84,0.05,80.15,-1.31,,,,,,,2022-04-22T02:51:37,wayback
La Mesa,2022-06-14T06:00,78.91,0.01,80.15,-1.24,,,,,,,2022-06-15T08:27:45,wayback
La Mesa,2022-06-15T06:00,78.92,0.01,80.15,-1.23,,,,,,,2022-06-15T08:27:45,wayback
La Mesa,2022-06-18T06:00,78.99,-0.03,80.15,-1.16,,,,,,,2022-06-19T01:08:25,wayback
La Mesa,2022-06-19T06:00,78.96,-0.03,80.15,-1.19,,,,,,,2022-06-19T01:08:25,wayback
La Mesa,2022-06-26T06:00,78.97,0.0,80.15,-1.18,,,,,,,2022-06-26T23:01:12,wayback
La Mesa,2022-06-27T06:00,78.97,0.0,80.15,-1.18,,,,,,,2022-06-26T23:01:12,wayback
La Mesa,2022-07-01T06:00,78.97,0.03,80.15,-1.18,,,,,,,2022-07-02T03:50:05,wayback
La Mesa,2022-07-02T06:00,79.0,0.03,80.15,-1.15,,,,,,,2022-07-02T03:50:05,wayback
La Mesa,2022-07-04T06:00,78.94,0.01,80.15,-1.21,,,,,,,2022-07-05T08:47:35,wayback
La Mesa,2022-07-05T06:00,78.95,0.01,80.15,-1.2,,,,,,,2022-07-05T08:47:35,wayback
La Mesa,2022-07-16T06:00,79.25,0.12,80.15,-0.9,,,,,,,2022-07-17T00:05:54,wayback
La Mesa,2022-07-17T06:00,79.37,0.12,80.15,-0.78,,,,,,,2022-07-17T00:05:54,wayback
La Mesa,2022-08-01T06:00,79.24,0.12,80.15,-0.91,,,,,,,2022-08-02T22:15:14,wayback
La Mesa,2022-08-02T06:00,79.36,0.12,80.15,-0.79,,,,,,,2022-08-02T22:15:14,wayback
La Mesa,2022-08-03T06:00,79.37,0.03,80.15,-0.78,,,,,,,2022-08-04T20:24:09,wayback
La Mesa,2022-08-04T06:00,79.4,0.03,80.15,-0.75,,,,,,,2022-08-04T20:24:09,wayback
La Mesa,2022-08-05T06:00,79.38,-0.02,80.15,-0.77,,,,,,,2022-08-05T04:38:05,wayback
La Mesa,2022-08-06T06:00,79.48,0.1,80.15,-0.67,,,,,,,2022-08-06T08:47:14,wayback
La Mesa,2022-08-07T06:00,79.38,0.0,80.15,-0.77,,,,,,,2022-08-08T10:40:56,wayback
La Mesa,2022-08-08T06:00,79.38,0.0,80.15,-0.77,,,,,,,2022-08-08T10:40:56,wayback
La Mesa,2022-09-23T06:00,79.56,-0.11,80.15,-0.59,,,,,,,2022-09-24T09:51:55,wayback
La Mesa,2022-09-24T06:00,79.45,-0.11,80.15,-0.7,,,,,,,2022-09-24T09:51:55,wayback
La Mesa,2022-10-15T06:00,78.81,-0.01,80.15,-1.34,,,,,,,2022-10-16T04:09:18,wayback
La Mesa,2022-10-16T06:00,78.8,-0.01,80.15,-1.35,,,,,,,2022-10-16T04:09:18,wayback
La Mesa,2022-10-28T06:00,78.89,-0.04,80.15,-1.26,,,,,,,2022-10-29T04:08:50,wayback
La Mesa,2022-10-29T06:00,78.85,-0.04,80.15,-1.3,,,,,,,2022-10-29T04:08:50,wayback
La Mesa,2022-11-29T06:00,78.48,-0.04,80.15,-1.67,,,,,,,2022-11-30T16:24:55,wayback
La Mesa,2022-11-30T06:00,78.44,-0.04,80.15,-1.71,,,,,,,2022-11-30T16:24:55,wayback
La Mesa,2022-12-01T06:00,78.38,-0.01,80.15,-1.77,,,,,,,2022-12-02T11:16:57,wayback
La Mesa,2022-12-02T06:00,78.37,-0.01,80.15,-1.78,,,,,,,2022-12-02T11:16:57,wayback
La Mesa,2022-12-10T06:00,78.08,-0.04,80.15,-2.07,,,,,,,2022-12-11T18:30:01,wayback
La Mesa,2022-12-11T06:00,78.04,-0.04,80.15,-2.11,,,,,,,2022-12-11T18:30:01,wayback
La Mesa,2023-03-28T06:00,76.49,-0.01,80.15,-3.66,,,,,,,2023-03-28T23:37:33,wayback
La Mesa,2023-03-29T06:00,76.48,-0.01,80.15,-3.67,,,,,,,2023-03-28T23:37:33,wayback
La Mesa,2023-04-13T06:00,76.93,0.09,80.15,-3.22,,,,,,,2023-04-14T02:12:40,wayback
La Mesa,2023-04-14T06:00,77.02,0.09,80.15,-3.13,,,,,,,2023-04-14T02:12:40,wayback
La Mesa,2023-07-26T06:00,79.14,0.09,80.15,-1.01,,,,,,,2023-07-27T08:11:31,wayback
La Mesa,2023-07-27T06:00,79.23,0.09,80.15,-0.92,,,,,,,2023-07-27T08:11:31,wayback
La Mesa,2023-09-30T06:00,79.51,0.06,80.15,-0.64,,,,,,,2023-10-02T00:34:48,wayback
La Mesa,2023-10-01T06:00,79.57,0.06,80.15,-0.58,,,,,,,2023-10-02T00:34:48,wayback
La Mesa,2023-11-27T06:00,79.83,-0.01,80.15,-0.32,,,,,,,2023-11-28T03:16:48,wayback
La Mesa,2023-11-28T06:00,79.82,-0.01,80.15,-0.33,,,,,,,2023-11-28T03:16:48,wayback
La Mesa,2024-01-25T06:00,79.22,-0.08,80.15,-0.93,,,,,,,2024-01-26T14:31:58,wayback
La Mesa,2024-01-26T06:00,79.14,-0.08,80.15,-1.01,,,,,,,2024-01-26T14:31:58,wayback
La Mesa,2024-04-03T06:00,75.9,0.0,80.15,-4.25,,,,,,,2024-04-04T04:56:23,wayback
La Mesa,2024-04-04T06:00,75.9,0.0,80.15,-4.25,,,,,,,2024-04-04T04:56:23,wayback
La Mesa,2024-04-16T06:00,75.69,-0.01,80.15,-4.46,,,,,,,2024-04-17T14:38:17,wayback
La Mesa,2024-04-17T06:00,75.68,-0.01,80.15,-4.47,,,,,,,2024-04-17T14:38:17,wayback
